"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Arnim_Isabella-von-Aegypten_1812" "m_Goethe_Wahlverwandschaften_1809" "m_Haller_Usong_1771" "m_Hauff_Memoiren-des-Satan_1826" "m_Heinse_Ardinghello_1787" "m_Hippel_Lebenslaeufe_1779" "m_Klingemann_Nachtwachen_1804" "m_Knigge_Braunschweig_1792" "m_Lesage_Gil-Blas_1715" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopfs-Predigerjahre_1790" "m_Novalis_Ofterdingen_1802" "m_Paul_Titan_1800" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Stendhal_Rot-und-Schwarz_1830" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Walpole_Otranto_1764" "m_Wieland_Peregrinus_1788" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Spanier_1814" "w_Huber_Ellen-Percy_1822" "w_La-Roche_Rosaliens-Briefe_1779" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"genug" 0.0321844461349406 0.0326564541028381 0.0328955692198689 0.0682093775262732 0.026618398637138 0.0346616574980992 0.0480378028097213 0.0220841089062056 0.0515317822266883 0.0629871663648532 0.0723282885489308 0.0310407176613923 0.0136565380675999 0.0491719004939541 0.0361928172338131 0.0353940537989618 0.0384274495949623 0.075862582376484 0.0271680069550098 0.086968719315472 0.0238390388099552 0.0290554086643229 0.0338405658142604 0.0413275686673449 0.0678901989182828 0.0450474800439663 0.0768686153534945 0.0294519264237329
"dies" 0.149218795716543 0.0705082531765824 0.0632607100382095 0.0442097817299919 0 0.103984972494298 0.188229757948296 0.00252389816070922 0.0283424802246786 0.0944807495472797 0.0470816217912851 0.313511248380063 0.0341413451689997 0.0268210366330659 0.00791717876989662 0.0283152430391694 0.109084373043764 0.000354498048488243 0.119539230602043 0 0.0452941737389148 0.0726385216608072 0.00112801886047535 0.0676682168289493 0.0769422254407205 0.0558588752545183 0.309497319712754 0
"geben" 0.0702206097489613 0.0363674147963425 0.0480781396290392 0.0416835084882781 0.0372657580919932 0.0469609553200054 0.0274501730341264 0.0438527305423226 0.0231893020020097 0.0761094926908642 0.0566344146185024 0.0294886817783227 0.0273130761351997 0.0312912094052435 0.0399629023623353 0.0377536573855592 0.03780765202085 0.0414762716731244 0.0760704194740274 0.0607845887688783 0.0309907504529417 0.020338786065026 0.077833301372799 0.088559075715739 0.0746792188101111 0.100906355298485 0.0788914736522707 0.0896945031995502
"wer" 0.0234068699163204 0.0593753710960694 0.0632607100382095 0.0530517380759903 0.0230692788188529 0.0872132027371528 0.0803897924570846 0.191500772943812 0.0334956584473474 0.0498648400388421 0.032070090205658 0.0341447894275316 0.0409696142027996 0.0312912094052435 0.0335537576438476 0.0188768286927796 0.0477244132066467 0.040767275576148 0.130406433384047 0.0243138355075513 0.0262229426909507 0.0435831129964843 0.0248164149304576 0.0136244731870368 0.0226300663060943 0.0180189920175865 0.0647314655608375 0.0388229939221934
"zurück" 0.0380361636140207 0.055664410402565 0.0632607100382095 0.0530517380759903 0.0443639977285633 0.0368978934657185 0.0215679930982422 0.0211376470959397 0.0360722475586818 0.0472403747736399 0.109174775168197 0.0248325741291139 0.0273130761351997 0.0782280235131088 0.056551276927833 0.106182161396885 0.0415264374655238 0.0684181233582309 0.119539230602043 0.0355356057418058 0.121579097930771 0.0784496033936717 0.103777735163732 0.0685765150414184 0.0362081060897508 0.0288303872281385 0.0728228987559422 0.0816621596294412
"meines" 0.0760723272280414 0.0178126113288208 0.0151825704091703 0.00252627324171382 0.0195201590005679 0.022362359676193 0.0147054498397106 0.0454301668927659 0.0128829455566721 0.0498648400388421 0.0682342344801234 0.000776017941534808 0.00682826903379993 0.0447017277217764 0.0128182894369755 0.0778669183577159 0.0297502835573902 0.116629857952632 0.0950880243425342 0.107541964744939 0.00715171164298655 0.0261498677978906 0.171458866792253 0.12852419706438 0.273823802303741 0.149557633745968 0.0627086072620613 0.109775362124823
"weit" 0.0292585873954006 0.0289454934093338 0.0126521420076419 0.0303152789005659 0.0390403180011357 0.0413703654009571 0.0647039792947266 0.0482695523235637 0.0412254257813506 0.0393669789780332 0.0177409009648321 0.0845859556272941 0.0409696142027996 0.0514069868800429 0.0467490555936753 0.0141576215195847 0.0353284617244008 0.0560106916611424 0.0407520104325147 0.0663954738860055 0.0405263659769238 0.0552052764622134 0.0360966035352111 0.0317904374364191 0.0248930729367037 0.0342360848334144 0.0768686153534945 0.0267744785670299
"darauf" 0.0497395985721809 0.0526956418477615 0.0430172828259824 0.0416835084882781 0.00887279954571266 0.0245985956438123 0.0872523357156162 0.0265009306874468 0.061838138672026 0.036742513712831 0.0675518921353221 0.0535452379659018 0.00682826903379993 0.0290561230191547 0.0475030726193797 0.0448324681453516 0.0477244132066467 0.0404127775276597 0.0570528146055205 0.0542385561322299 0.0500619815009059 0.061016358195078 0.0530168864423413 0.0372402267112338 0.031682092828532 0.0486512784474836 0.107211489835137 0.010709791426812
"mußte" 0.0585171747908011 0.0846099038118988 0.073382423644323 0.0581042845594179 0.0727569562748438 0.0726776689476274 0.0323519896473633 0.0324951888191311 0.0438020148926851 0.0577382358344487 0.0423052253776765 0.148995444774683 0.0751109593717992 0.0156456047026218 0.0459950385679709 0.0589900896649363 0.0502036035030959 0.0457302482549834 0.00271680069550098 0.0794875391593024 0.0715171164298656 0.0552052764622134 0.0981376408613552 0.0590393838104927 0.0973092851162054 0.046849379245725 0.13755436431678 0.0415004417788964
"welcher" 0.0380361636140207 0.0170704191901199 0.0126521420076419 0.0101050929668553 0.0496876774559909 0.0581421351581019 0.0539199827456055 0.0176672871249645 0 0.097105214812482 0.0143291892408259 0.0713936506212024 0.116080573574599 0.03799646856351 0.0237515363096899 0.00235960358659745 0.00619797574112295 0.0251693614426653 0.0326016083460117 0.0804226866788236 0.064365404786879 0.0145277043321614 0.025944433790933 0.0354236302862956 0.0497861458734074 0.0630664720615529 0.09507434004248 0.0856783314144957
"tage" 0.0614430335303412 0.0593753710960694 0.0632607100382095 0.0328415521422797 0.0603350369108461 0.0368978934657185 0.0245090830661843 0.050793450484273 0.0360722475586818 0.0419914442432354 0.0900691895137628 0.120282780937895 0.0341413451689997 0.0402315549495988 0.0441099960037098 0.0566304860783388 0.0942092312650688 0.0329683185094066 0.0244512062595088 0.050497966054145 0.0500619815009059 0.0232443269314583 0.0473767921399646 0.0781136462723441 0.140306411097785 0.0792835648773808 0.0424800242742996 0.144582184261962
"davon" 0.0468137398326409 0.0608597553734711 0.0506085680305676 0.0378940986257074 0.0159710391822828 0.0279529495952413 0.0696057959079635 0.0239770325267375 0.0206127128906753 0.0629871663648532 0.0552697299288999 0.0465610764920885 0.0204848071013998 0.03799646856351 0.0316687150795865 0.0330344502123643 0.0303700811315025 0.0436032599640539 0.0434688111280156 0.0626548838079207 0.0286068465719462 0.0290554086643229 0.0191763206280809 0.0590393838104927 0.07920523207133 0.0756797664738635 0.0930514817437039 0.0254357546386784
"könnte" 0.055591316051261 0.0378517990737442 0.0759128520458514 0.0315784155214228 0.0425894378194208 0.0469609553200054 0.0372538062606002 0.0630974540177304 0.061838138672026 0.0446159095084377 0.0634578380665147 0.0263846100121835 0.0546261522703995 0.0290561230191547 0.0177194001040543 0.0566304860783388 0.0415264374655238 0.0535292053217247 0.0326016083460117 0.0907093093935568 0.00953561552398207 0.0435831129964843 0.107161791745158 0.0558603400668507 0.063364185657064 0.052255076851001 0.0748457570547183 0.11646898176658
"stand" 0.052665457311721 0.0482424890155563 0.0404868544244541 0.056841147938561 0.0230692788188529 0.0570240171742922 0.0431359861964844 0.0337571378994858 0.0721444951173636 0.0551137705692465 0.0429875677224777 0.093122152984177 0.143393649709799 0.0916385418296417 0.109332468727144 0.0377536573855592 0.0632193525594541 0.0443122560610304 0.0543360139100196 0.0467573759760602 0.0762849241918566 0.0929773077258332 0.058656980744718 0.0199825606743206 0.00678901989182828 0.0162170928158279 0.0445028825730758 0.0522102332057083
"ward" 0 0.0244923405771286 0.0126521420076419 0.0833670169765562 0.00354911981828507 0.0145355337895255 0.0294108996794212 0.0962236173770388 0.00515317822266883 0 0.000682342344801234 0.0287126638367879 0.0341413451689997 0.100578887373997 0.0018850425642611 0.00235960358659745 0.0706569234488016 0.0453757502064951 0.0869376222560313 0.0224435404685089 0.193096214360637 0.116221634657291 0.155666602745598 0.00726638569975294 0 0.00180189920175865 0.00202285829877617 0.00535489571340598
"ganzen" 0.0438878810931008 0.0660551003443772 0.020243427212227 0.0416835084882781 0.0319420783645656 0.0357797754819089 0.0892130623609109 0.0328106760892198 0.0541083713380227 0.0288691179172244 0.0245643244128444 0.0737217044458068 0.0682826903379993 0.0223508638608882 0.0520271747736064 0.0235960358659745 0.0514431986513205 0.0418307697216127 0.00543360139100196 0.0860335717959508 0.0381424620959283 0.0377720312636197 0.029328490372359 0.0572227873855544 0.0497861458734074 0.0666702704650702 0.0991200566400324 0.0548876810624113
"großen" 0.0321844461349406 0.0630863317895737 0.0455477112275108 0.0341046887631366 0.0408148779102782 0.0760320228990563 0.0872523357156162 0.0340726251695744 0.0850274406740357 0.0708605621604598 0.061410811032111 0.0558732917905062 0.0273130761351997 0.0782280235131088 0.0505191407221975 0.0448324681453516 0.065078745281791 0.0673546292127662 0.0326016083460117 0.0813578341983448 0.0381424620959283 0.0261498677978906 0.0349685846747358 0.0676682168289493 0.0565751657652357 0.0684721696668288 0.0445028825730758 0.0374842699938419
"kommen" 0.0409620223535608 0.0415627597672485 0.0430172828259824 0.0581042845594179 0.0195201590005679 0.0603783711257212 0.0343127162926581 0.0675142757989715 0.0360722475586818 0.036742513712831 0.0347994595848629 0.0279366458952531 0.0204848071013998 0.0424666413356876 0.0271446129253599 0.0330344502123643 0.0601203646888926 0.0453757502064951 0.0543360139100196 0.0383410483003694 0.0357585582149328 0.0871662259929686 0.0214323583490316 0.0608559802354309 0.0588381723958451 0.046849379245725 0.0465257408718519 0.0481940614206538
"ihres" 0.0438878810931008 0.0586331789573685 0.113869278068777 0.0315784155214228 0.0727569562748438 0.0201261237085737 0.0245090830661843 0.0258699561472695 0.0154595346680065 0.0524893053040443 0.0191055856544345 0.00776017941534808 0.0136565380675999 0.0603473324243982 0.047880081132232 0.0542708824917414 0.0564015792442188 0.0747990882310193 0.105955227124538 0.0692009164445691 0.0548297892628969 0.0377720312636197 0.0970096220008799 0.110358232814998 0.149358437620222 0.163972827360037 0.0525943157681804 0.104420466411417
"hause" 0.0468137398326409 0.0534378339864624 0.118930134871834 0.0492623282134196 0.0106473594548552 0.0290710675790509 0.0205876297755948 0.0564722213458687 0.00515317822266883 0.107603075873291 0.0777870273073406 0.117178709171756 0.0682826903379993 0.0424666413356876 0.0294066640024732 0.0401132609721567 0.0582609719665557 0.0333228165578948 0.00543360139100196 0.0308598681441997 0.0309907504529417 0.0581108173286457 0.0891134899775524 0.065851620404011 0.0701532055488923 0.0738778672721048 0.00809143319510468 0.0562264049907628
"sprach" 0.0292585873954006 0.0497268732929581 0.106277992864192 0.029052142279709 0.0230692788188529 0.0559058991904826 0.0264698097114791 0.0318642142789538 0.0231893020020097 0.0813584232212687 0.0375288289640679 0.036472843252136 0.0409696142027996 0.0223508638608882 0.0358158087209609 0.025955639452572 0.0322294738538393 0.00992594535767081 0.453705716148663 0.0280544255856361 0.0190712310479641 0.0261498677978906 0.0676811316285208 0.0540437436419125 0.0203670596754848 0.0306322864298971 0.0404571659755234 0.135211116763501
"welches" 0.0117034349581602 0.0141016506353165 0.020243427212227 0.00757881972514147 0.00887279954571266 0.0134174158057158 0.0568610727135476 0.0378584724106382 0.0180361237793409 0.0524893053040443 0.0150115315856271 0.12105879887943 0.0887674974393991 0.03799646856351 0.015457349026941 0.0047192071731949 0.000619797574112295 0.00921694926069432 0.0353184090415127 0.0430167858979754 0.0238390388099552 0.00581108173286457 0.0372246223956865 0.0372402267112338 0.0656271922876734 0.0900949600879327 0.0424800242742996 0.120485153551635
"natur" 0.122886067060682 0.0341408383802399 0.0430172828259824 0.0341046887631366 0.0621095968199886 0.00670870790285791 0.200974481142711 0.0637284285579077 0.0566849604493571 0.0183712568564155 0.0191055856544345 0.0302646997198575 0.0273130761351997 0.138575355937507 0.0380778597980742 0.00235960358659745 0.0117761539081336 0.0705451116491604 0.0244512062595088 0.0645251788469631 0.107275674644798 0.040677572130052 0.0282004715118837 0.03088213922395 0.0362081060897508 0.046849379245725 0.0667543238596136 0.0937106749846047
"nahm" 0.0292585873954006 0.0541800261251633 0.0480781396290392 0.0353678253839935 0.0692078364565588 0.0402522474171475 0.0274501730341264 0.0514244250244503 0.0257658911133442 0.0708605621604598 0.0832457660657505 0.0597533814981802 0.0409696142027996 0.0514069868800429 0.0535352088250153 0.117980179329873 0.0632193525594541 0.0439577580125421 0.0298848076505108 0.0280544255856361 0.0452941737389148 0.0232443269314583 0.0992656597218305 0.0726638569975294 0.0588381723958451 0.052255076851001 0.0384343076767472 0.0388229939221934
"ins" 0.0438878810931008 0.0489846811542572 0.0708519952427946 0.0682093775262732 0.0195201590005679 0.0726776689476274 0.0490181661323687 0.0813957156828722 0.0541083713380227 0.00524893053040443 0.0600461263425086 0.0395769150182752 0.0341413451689997 0.0357613821774212 0.0863349494431584 0.0377536573855592 0.0477244132066467 0.0336773146063831 0.0516192132145186 0.0327301631832422 0.0309907504529417 0.0261498677978906 0.0462487732794892 0.0231616044179625 0.0271560795673131 0.00720759680703461 0.0424800242742996 0.0187421349969209
"ersten" 0.0614430335303412 0.0705082531765824 0.0556694248336243 0.0404203718674212 0.0585604770017036 0.0447247193523861 0.0764683391664951 0.0406978578414361 0.0334956584473474 0.0498648400388421 0.0552697299288999 0.0721696685627372 0.0682826903379993 0.0335262957913323 0.0475030726193797 0.047192071731949 0.0607401622630049 0.05246571117626 0.0326016083460117 0.106606817225417 0.0190712310479641 0.020338786065026 0.055272924163292 0.0458690597296905 0.0724162121795017 0.0504531776492423 0.0606857489632851 0.0602425767758173
"tat" 0.0438878810931008 0.0252345327158295 0.0227738556137554 0.0416835084882781 0.0408148779102782 0.0100630618542869 0.0480378028097213 0.0365965233302836 0.030919069336013 0.036742513712831 0.0532227028944962 0.0419049688428796 0.0341413451689997 0.0111754319304441 0.037700851285222 0.073147711184521 0.0582609719665557 0.0368677970427773 0.0407520104325147 0.0766820966007388 0.0262229426909507 0.0261498677978906 0.0315845280933097 0.0472315070483941 0.00905202652243771 0.0396417824386904 0.0606857489632851 0.0254357546386784
"aller" 0.0468137398326409 0.0927740173376084 0.0759128520458514 0.0315784155214228 0.079855195911414 0.0167717697571448 0.0970559689420899 0.0375429851405496 0.0231893020020097 0.0341180484476288 0.0225172973784407 0.0706176326796676 0.0204848071013998 0.0491719004939541 0.0245055533353943 0.0117980179329873 0.054542186521882 0.0475027384974246 0.0298848076505108 0.113152849862066 0.0500619815009059 0.0377720312636197 0.0304565092328344 0.0222533062054934 0.0656271922876734 0.0594626736580356 0.0627086072620613 0.0307906503520844
"weiter" 0.0234068699163204 0.0363674147963425 0.0328955692198689 0.0505254648342765 0.0124219193639977 0.0391341294333378 0.0411752595511897 0.0410133451115247 0.0541083713380227 0.0419914442432354 0.029340720826453 0.0450090406090189 0.0273130761351997 0.0223508638608882 0.0493881151836408 0.073147711184521 0.0421462350396361 0.0584921780005601 0.0597696153010215 0.0233786879880301 0.0524458853819014 0.040677572130052 0.0338405658142604 0.0140786222932713 0.0113150331530471 0.0108113952105519 0.0323657327804187 0.0187421349969209
"jeder" 0.052665457311721 0.0601175632347702 0.0379564260229257 0.0505254648342765 0.0621095968199886 0.0357797754819089 0.0745076125212004 0.0637284285579077 0.0154595346680065 0.0236201873868199 0.0238819820680432 0.052769220024367 0.0341413451689997 0.0469368141078653 0.0501421322093453 0.0330344502123643 0.0223127126680426 0.0372222950912655 0.0271680069550098 0.0476925234955814 0.0739010203108611 0.0290554086643229 0.0349685846747358 0.0336070338613574 0.0294190861979226 0.0342360848334144 0.0566400323657328 0.0642587485608718
"fand" 0.0321844461349406 0.0831255195344971 0.0480781396290392 0.0656831042845594 0.11889551391255 0.0167717697571448 0.015685813162358 0.0567877086159573 0.0360722475586818 0.0577382358344487 0.0593637839977073 0.0783778120950156 0.095595766473199 0.0357613821774212 0.0486340981579364 0.0519112789051439 0.0681777331523524 0.0389947853337067 0.0353184090415127 0.0626548838079207 0.0429102698579193 0.0348664903971874 0.0789613202332743 0.0408734195611103 0.0203670596754848 0.0270284880263798 0.058662890664509 0.0455166135639508
"nacht" 0.00585171747908011 0.0549222182638641 0.111338849667249 0.0315784155214228 0.0124219193639977 0.0290710675790509 0.0558807093909003 0.0340726251695744 0.128829455566721 0.0183712568564155 0.0552697299288999 0.052769220024367 0.0546261522703995 0.0424666413356876 0.0806798217503751 0.0896649362907032 0.0421462350396361 0.0350953068003361 0.0434688111280156 0.0374059007808482 0.0476780776199104 0.0522997355957812 0.0428647166980632 0.019528411568086 0.0113150331530471 0.0108113952105519 0.00404571659755234 0.0240970307103269
