"m_Arnim_Isabella-von-Aegypten_1812" "m_Bruckbraeu_Mittheilungen_1829" "m_Clauren_Liebe-und-Irrtum_1827" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Heinse_Ardinghello_1787" "m_Hunold_Adalie_1702" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Miller_Siegwart_1776" "m_Paul_Feldprediger_1809" "m_Paul_Hesperus_1795" "m_Paul_Siebenkaes_1796" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Sade_Geschichte-der-Justine_1797" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Schnabel_Wunderliche-Fata_1731" "m_Sterne_Tristram-Shandy_1759" "m_Waiblinger_Briten-in-Rom_1828" "m_Walpole_Otranto_1764" "m_Wieland_Agathon_1794" "w_Fischer_Gustav_1801" "w_Fischer_Vierzehn-Tage_1801" "w_Huber_Ellen-Percy_1822" "w_Huber_Seldorf_1795" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"zutrauen" 0.00759128520458514 0.00107640309142968 0 0.00223157002108834 0 0.00111688166638745 0.016761337182233 0.00655364155613698 0 0.00121259645194278 0 0 0 0.016712905705786 0 0.000417984187658181 0.000579391059995944 0 0 0.00743466785621352 0 0 0.00225603772095069 0.0184008572634678 0 0 0.00202285829877617 0.00535489571340598
"lernte" 0 0.00215280618285936 0.0108813928182807 0.00223157002108834 0.00196072664529475 0 0.00372474159605177 0.00352888391484299 0 0.000808397634628521 0.000563250178831932 0 0.000569489054420374 0.0133703245646288 0 0 0.000579391059995944 0.00264089156499234 0 0.00185866696405338 0.0100918357049147 0 0.00451207544190139 0.00541201684219641 0.00452601326121886 0.00720759680703461 0.012137149792657 0.00669361964175748
"nachdenken" 0.00506085680305676 0.00107640309142968 0.0043525571273123 0.00111578501054417 0.00588217993588424 0 0.016761337182233 0.00403301018839199 0 0.000404198817314261 0.00112650035766386 0 0.00341693432652224 0 0 0.00020899209382909 0.00173817317998783 0 0.00271680069550098 0.00247822261873784 0 0.00739590266992086 0.0135362263257042 0.00324721010531785 0.0113150331530471 0.0108113952105519 0.00202285829877617 0.013387239283515
"rênal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"versehen" 0.00253042840152838 0.00322920927428904 0 0.00223157002108834 0.00392145329058949 0.0189869883285866 0.00558711239407766 0.00302475764129399 0.0134553283100108 0.00282939172119982 0.00563250178831932 0 0.00740335770746486 0 0.00581441830378882 0.00773270747167635 0.00695269271995133 0.00264089156499234 0.00271680069550098 0.0061955565468446 0 0 0.00902415088380278 0.00432961347375713 0.00226300663060943 0.00180189920175865 0 0
"begab" 0 0.00322920927428904 0.00652883569096844 0.0111578501054417 0.00392145329058949 0.0167532249958117 0 0 0 0 0.00112650035766386 0.0047192071731949 0.0102508029795667 0 0.0465153464303106 0.0144204544742072 0 0.00528178312998468 0.0163008041730059 0.00557600089216014 0 0 0.0169202829071302 0.00216480673687857 0 0.00540569760527596 0.00202285829877617 0.00267744785670299
"heiraten" 0.0177129988106987 0.0118404340057265 0.00217627856365615 0.0033473550316325 0 0.0122856983302619 0 0.00554538900903898 0 0.00242519290388556 0.0016897505364958 0.0117980179329873 0.00341693432652224 0.0033425811411572 0.00799482516770963 0.0104496046914545 0 0.0528178312998468 0.00815040208650293 0 0 0 0.00451207544190139 0 0 0.00720759680703461 0.00404571659755234 0.0120485153551635
"kindes" 0 0.0129168370971561 0.0174102285092492 0.00669471006326501 0.00196072664529475 0 0.00744948319210355 0.000504126273548999 0 0.00687137989434243 0.00394275125182352 0 0.00626437959862411 0 0.00145360457594721 0.00522480234572726 0.00984964801993105 0.0105635662599694 0.00815040208650293 0.00061955565468446 0.00504591785245736 0 0.0191763206280809 0.042213731369132 0.0113150331530471 0 0.00202285829877617 0.0147259632118664
"nehme" 0.00506085680305676 0.00645841854857807 0.00217627856365615 0 0 0.00335064499916234 0.00372474159605177 0.001512378820647 0.00448510943667025 0.00646718107702817 0.00337950107299159 0.0047192071731949 0.00626437959862411 0.0133703245646288 0.00508761601581522 0.00250790512594909 0.00579391059995944 0 0.00271680069550098 0.00185866696405338 0.00504591785245736 0 0.00338405658142604 0 0 0.00540569760527596 0.00404571659755234 0.00535489571340598
"gefahren" 0.0126521420076419 0.00107640309142968 0.00652883569096844 0.00223157002108834 0.00980363322647373 0.00446752666554978 0.00558711239407766 0.00504126273548999 0.0269106566200215 0.00444618699045687 0.00506925160948739 0 0.00683386865304449 0 0.00436081372784161 0.00564278653338544 0.00463512847996755 0.0105635662599694 0 0.00433688958279122 0 0.00739590266992086 0.00112801886047535 0.00865922694751426 0.00226300663060943 0.00180189920175865 0.00404571659755234 0.00267744785670299
"genossen" 0.0126521420076419 0.00215280618285936 0.00652883569096844 0.00223157002108834 0.0166661764850053 0.0122856983302619 0.00372474159605177 0.00554538900903898 0 0.0020209940865713 0.00225300071532773 0.0165172251061822 0.0108202920339871 0.0033425811411572 0.00436081372784161 0.00606077072104362 0.00115878211999189 0.00264089156499234 0 0.0061955565468446 0 0 0.00451207544190139 0.00216480673687857 0.00905202652243771 0.00720759680703461 0.00202285829877617 0.00401617178505449
"gleicher" 0.00506085680305676 0.00645841854857807 0 0.00223157002108834 0.00196072664529475 0.00670128999832468 0.00186237079802589 0.001512378820647 0 0.00121259645194278 0.00506925160948739 0.0047192071731949 0.00797284676188524 0.0033425811411572 0.00436081372784161 0.00397084978275272 0.00695269271995133 0.00264089156499234 0.0108672027820039 0.0142497800577426 0 0 0.00338405658142604 0.00108240336843928 0.00452601326121886 0.00180189920175865 0.00809143319510468 0.00669361964175748
"meilen" 0 0.00645841854857807 0 0.00223157002108834 0 0.00670128999832468 0 0.001008252547098 0.00448510943667025 0.00121259645194278 0 0 0.00911182487072599 0 0.0123556388955512 0.00731472328401817 0.0179611228598743 0 0 0.00061955565468446 0.00504591785245736 0.00739590266992086 0.00338405658142604 0.00216480673687857 0.00678901989182828 0 0.00606857489632851 0.00803234357010897
"wißt" 0.00253042840152838 0 0.00217627856365615 0.00111578501054417 0.00294108996794212 0 0 0.001512378820647 0.00448510943667025 0 0.000563250178831932 0 0.000569489054420374 0 0 0 0.000579391059995944 0.00792267469497702 0.00543360139100196 0.00061955565468446 0 0 0.00225603772095069 0.00108240336843928 0 0 0 0
"diesmal" 0.020243427212227 0 0.0130576713819369 0.00111578501054417 0.000980363322647373 0 0 0.00252063136774499 0.0134553283100108 0.000404198817314261 0 0.00235960358659745 0.00968131392514636 0.0100277434234716 0.0159896503354193 0 0.00173817317998783 0.0132044578249617 0 0 0 0 0 0.00541201684219641 0.00226300663060943 0.00360379840351731 0 0
"woran" 0.00506085680305676 0.00753482164000775 0.00652883569096844 0.00111578501054417 0.00784290658117899 0.00446752666554978 0.00186237079802589 0.000504126273548999 0 0.00282939172119982 0.00506925160948739 0 0.000569489054420374 0.0033425811411572 0.00581441830378882 0.00856867584699271 0.00173817317998783 0 0.00271680069550098 0.00495644523747568 0.00504591785245736 0 0 0.00324721010531785 0 0.00180189920175865 0.00202285829877617 0.0013387239283515
"rot" 0.00253042840152838 0.00322920927428904 0.00652883569096844 0.00781049507380918 0.00196072664529475 0 0 0.012603156838725 0.00448510943667025 0.00929657279822799 0.00957525304014284 0.00707881075979235 0.000569489054420374 0.0033425811411572 0.00145360457594721 0.00501581025189817 0.00289695529997972 0.00264089156499234 0 0 0.0151377535573721 0.00739590266992086 0.00225603772095069 0.00216480673687857 0.00452601326121886 0.00900949600879327 0 0.00401617178505449
"verschwunden" 0.00506085680305676 0 0.0108813928182807 0.0345893353268692 0.00588217993588424 0 0.00744948319210355 0.001512378820647 0 0.00242519290388556 0.00337950107299159 0.0047192071731949 0.000569489054420374 0 0.00218040686392081 0.00334387350126545 0 0.00264089156499234 0 0.00247822261873784 0.0403673428196589 0.0591672213593669 0.00676811316285208 0.00541201684219641 0.00452601326121886 0 0.00202285829877617 0.0013387239283515
"besteht" 0.00253042840152838 0.00861122473143743 0.00217627856365615 0.00111578501054417 0.0186269031303001 0 0.00186237079802589 0.000504126273548999 0 0.00646718107702817 0.00506925160948739 0 0.0119592701428279 0.0100277434234716 0 0 0.00695269271995133 0.00264089156499234 0.00815040208650293 0.00247822261873784 0 0 0 0 0.00226300663060943 0.00180189920175865 0.0141600080914332 0.0013387239283515
"knie" 0.00253042840152838 0.0129168370971561 0.00217627856365615 0.00781049507380918 0.00392145329058949 0.00111688166638745 0.00372474159605177 0.00756189410323498 0.00897021887334051 0.00525458462508539 0.00337950107299159 0.0165172251061822 0.00740335770746486 0.0033425811411572 0.00581441830378882 0.0043888339704109 0.0173817317998783 0.0132044578249617 0.0135840034775049 0.00123911130936892 0.0201836714098294 0 0.00676811316285208 0.0119064370528321 0.0113150331530471 0.00180189920175865 0.00202285829877617 0.00401617178505449
"linken" 0.00506085680305676 0.0139932401885858 0 0 0.0313716263247159 0 0.00744948319210355 0.00302475764129399 0.00897021887334051 0.00363778935582834 0.00957525304014284 0 0.00455591243536299 0.0066851622823144 0.00290720915189441 0 0.0185405139198702 0 0.00543360139100196 0.00123911130936892 0 0 0 0.00324721010531785 0 0.00540569760527596 0.00404571659755234 0
"nahen" 0.0151825704091703 0.00645841854857807 0.0174102285092492 0.00446314004217667 0.00196072664529475 0.00111688166638745 0.00744948319210355 0.00504126273548999 0.00897021887334051 0.00565878344239965 0.00619575196715125 0.00235960358659745 0.00113897810884075 0 0.00290720915189441 0.00125395256297454 0 0.00528178312998468 0.00271680069550098 0.00061955565468446 0.0100918357049147 0 0.0157922640466549 0.00865922694751426 0.00678901989182828 0 0.00809143319510468 0.00267744785670299
"schwäche" 0.00253042840152838 0.00430561236571871 0.00217627856365615 0.00111578501054417 0.00588217993588424 0 0.00372474159605177 0.000504126273548999 0.00448510943667025 0.0020209940865713 0.000563250178831932 0.00235960358659745 0.0159456935237705 0 0 0 0.00289695529997972 0.00264089156499234 0 0.00495644523747568 0.0100918357049147 0 0.025944433790933 0.0108240336843928 0 0 0.00809143319510468 0.00669361964175748
"zitterte" 0.00253042840152838 0.00215280618285936 0.00217627856365615 0.00557892505272084 0.00196072664529475 0.00111688166638745 0.00558711239407766 0.012099030565176 0 0.00485038580777113 0.00394275125182352 0.0188768286927796 0.0022779562176815 0 0.00218040686392081 0.000626976281487271 0 0 0.0135840034775049 0 0.0353214249672015 0.00739590266992086 0.00451207544190139 0.01515364715815 0.00452601326121886 0.00720759680703461 0.00202285829877617 0.013387239283515
"süße" 0 0.0118404340057265 0.0195865070729053 0.00223157002108834 0.0186269031303001 0 0.00744948319210355 0 0 0.00565878344239965 0.00450600143065545 0.0235960358659745 0.00797284676188524 0.0133703245646288 0.00581441830378882 0.00020899209382909 0.00115878211999189 0 0 0.00371733392810676 0 0 0.00112801886047535 0 0.00226300663060943 0 0.00404571659755234 0.0200808589252724
"europa" 0.00759128520458514 0.00861122473143743 0.00217627856365615 0.00223157002108834 0.00588217993588424 0 0 0 0.0134553283100108 0.00404198817314261 0.000563250178831932 0 0.00170846716326112 0 0.00145360457594721 0.0217351777582254 0.0052145195399635 0 0 0.00185866696405338 0.00504591785245736 0 0 0.00216480673687857 0 0 0.012137149792657 0.0013387239283515
"größere" 0.00253042840152838 0.00215280618285936 0 0.0033473550316325 0.00490181661323687 0 0.00744948319210355 0.000504126273548999 0.00897021887334051 0.0137427597886849 0.0118282537554706 0 0.00341693432652224 0.0033425811411572 0.000726802287973603 0 0.00405573741997161 0 0.00271680069550098 0.0117715574390047 0 0 0.00112801886047535 0.00108240336843928 0 0.00180189920175865 0.00809143319510468 0.00401617178505449
"künste" 0.0101217136061135 0.00538201545714839 0.00217627856365615 0.00446314004217667 0.00882326990382636 0.00111688166638745 0 0.001008252547098 0 0.00161679526925704 0.00112650035766386 0 0.000569489054420374 0.0066851622823144 0.000726802287973603 0.00355286559509454 0.00289695529997972 0 0 0.0192062252952183 0 0 0.00451207544190139 0.00108240336843928 0.00226300663060943 0.00900949600879327 0 0.0013387239283515
"sofort" 0 0 0 0 0 0 0 0 0.00448510943667025 0.00363778935582834 0.00337950107299159 0.0377536573855592 0.0438506571903688 0 0.00145360457594721 0.000835968375316362 0.00463512847996755 0.015845349389954 0 0 0 0 0 0 0 0.00180189920175865 0 0
"weiblichen" 0 0.0107640309142968 0.0043525571273123 0.00446314004217667 0.00980363322647373 0 0 0.00302475764129399 0.017940437746681 0.0210183385003415 0.0202770064379495 0 0.00341693432652224 0.033425811411572 0.00145360457594721 0.00334387350126545 0.00405573741997161 0.00528178312998468 0.00271680069550098 0.00557600089216014 0.0151377535573721 0.00739590266992086 0.00451207544190139 0.00757682357907498 0.00905202652243771 0.00720759680703461 0.0222514412865379 0.00535489571340598
"gegenden" 0 0 0.00217627856365615 0.00892628008435335 0.0137250865170632 0 0.00186237079802589 0.001512378820647 0.00448510943667025 0.00161679526925704 0.000563250178831932 0 0.00113897810884075 0.0033425811411572 0 0.000626976281487271 0.000579391059995944 0.00264089156499234 0.00271680069550098 0.00557600089216014 0 0 0 0.00432961347375713 0.00905202652243771 0.00180189920175865 0 0
"leisten" 0.00253042840152838 0.00430561236571871 0.0043525571273123 0.00223157002108834 0.00490181661323687 0.00558440833193723 0 0.000504126273548999 0 0.000404198817314261 0.00225300071532773 0.00235960358659745 0.00626437959862411 0 0.0116288366075776 0.0100316205037963 0 0 0.0108672027820039 0.00185866696405338 0 0.00739590266992086 0.00338405658142604 0.00432961347375713 0.00226300663060943 0.00540569760527596 0.00404571659755234 0.00535489571340598
"trösten" 0.00253042840152838 0.00107640309142968 0.00217627856365615 0 0 0.00446752666554978 0.00744948319210355 0.011594904291627 0 0.00485038580777113 0.00225300071532773 0.0047192071731949 0.00968131392514636 0.0066851622823144 0.00145360457594721 0.00397084978275272 0.00115878211999189 0.0184862409549464 0.0163008041730059 0.00185866696405338 0.00504591785245736 0 0.00451207544190139 0.01515364715815 0.00226300663060943 0.00360379840351731 0 0.010709791426812
"berg" 0.00253042840152838 0 0.00217627856365615 0.0290104102741484 0.00882326990382636 0.00223376333277489 0 0.00756189410323498 0.017940437746681 0.0157637538752562 0.00675900214598318 0 0 0 0.00145360457594721 0.00606077072104362 0.00231756423998378 0 0 0.00123911130936892 0 0 0.00225603772095069 0.00108240336843928 0.00226300663060943 0 0.00202285829877617 0.0013387239283515
"brachten" 0.00253042840152838 0.00861122473143743 0.00217627856365615 0.0033473550316325 0.00588217993588424 0.00893505333109957 0 0.00857014665033298 0 0.000808397634628521 0.00337950107299159 0.0047192071731949 0.00284744527210187 0 0.00726802287973603 0.0213171935705672 0.00115878211999189 0.00264089156499234 0 0.00185866696405338 0 0 0.00338405658142604 0.0064944202106357 0.00678901989182828 0.00720759680703461 0.00606857489632851 0.0013387239283515
"gerichtet" 0 0.00322920927428904 0.00217627856365615 0.00892628008435335 0.00490181661323687 0.0111688166638745 0.00186237079802589 0.00604951528258798 0.00448510943667025 0.00242519290388556 0.00281625089415966 0 0.0022779562176815 0.0033425811411572 0.00363401143986801 0.00397084978275272 0.00869086589993916 0 0.00271680069550098 0.00185866696405338 0.0100918357049147 0 0.00676811316285208 0.00432961347375713 0.00226300663060943 0.00360379840351731 0.0101142914938809 0.00937106749846047
"höhern" 0 0.00645841854857807 0.00217627856365615 0.00111578501054417 0.00882326990382636 0.00781817166471212 0 0.000504126273548999 0.0134553283100108 0.0149553562406276 0.00675900214598318 0 0 0.0100277434234716 0.00363401143986801 0.00292588931360727 0.000579391059995944 0 0 0.00495644523747568 0 0 0.00564009430237674 0 0 0.00180189920175865 0 0.00669361964175748
"klugheit" 0.0253042840152838 0 0 0.00111578501054417 0.00686254325853161 0.00335064499916234 0.00744948319210355 0.00403301018839199 0 0.000808397634628521 0 0.00235960358659745 0.00455591243536299 0.0033425811411572 0.00436081372784161 0.00417984187658181 0.00173817317998783 0 0.00271680069550098 0.0130106687483737 0 0 0.00789613202332743 0.00216480673687857 0.0181040530448754 0.0252265888246212 0.00404571659755234 0.00937106749846047
"neuer" 0.00253042840152838 0.00215280618285936 0.0043525571273123 0.00557892505272084 0.00784290658117899 0 0.00372474159605177 0.00302475764129399 0 0.00525458462508539 0.00844875268247898 0.00235960358659745 0.00455591243536299 0.033425811411572 0.000726802287973603 0.00188092884446181 0.00231756423998378 0 0 0.0030977782734223 0 0.00739590266992086 0.00451207544190139 0.00865922694751426 0 0 0 0.00535489571340598
"bedarf" 0.00253042840152838 0.00645841854857807 0.0108813928182807 0 0.00588217993588424 0 0.00744948319210355 0 0.00448510943667025 0.000808397634628521 0.0016897505364958 0.00707881075979235 0.0170846716326112 0.0033425811411572 0 0 0.000579391059995944 0 0.0163008041730059 0.00433688958279122 0 0 0.00902415088380278 0 0 0 0.0182057246889855 0.00535489571340598
"erstenmal" 0.0151825704091703 0 0 0 0.00196072664529475 0 0 0.00302475764129399 0 0.00363778935582834 0.00281625089415966 0.00235960358659745 0.000569489054420374 0.0133703245646288 0 0 0 0.00792267469497702 0.0163008041730059 0.0030977782734223 0 0 0.00112801886047535 0.0216480673687857 0 0.00540569760527596 0 0
"küssen" 0.0126521420076419 0.0129168370971561 0.00652883569096844 0.0100420650948975 0.00784290658117899 0.0167532249958117 0.00186237079802589 0.00957839919743097 0 0.00525458462508539 0.00563250178831932 0.0306748466257669 0.0165151825781908 0.0100277434234716 0.0319793006708385 0.0102406125976254 0.000579391059995944 0.0105635662599694 0 0.00185866696405338 0.0252295892622868 0.00739590266992086 0.00112801886047535 0.00432961347375713 0.00452601326121886 0.00360379840351731 0 0.00401617178505449
